VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
CMT,2011-06-17 22:58:46,2011-06-17 23:32:31,1,11.699999999999999,-74.004344000000003,40.742460999999999,1,N,-73.864839000000003,40.766629999999999,CRD,30.899999999999999,0.5,0.5,6.3799999999999999,0,38.280000000000001
CMT,2011-06-16 13:01:23,2011-06-16 13:27:00,1,3.7000000000000002,-73.999227000000005,40.744121999999997,1,N,-73.961825000000005,40.779088000000002,CRD,15.300000000000001,0,0.5,3.1600000000000001,0,18.960000000000001
CMT,2011-06-06 19:02:17,2011-06-06 19:07:17,1,0.80000000000000004,-73.978962999999993,40.724145,1,N,-73.990403000000001,40.731253000000002,CSH,4.9000000000000004,1,0.5,0,0,6.4000000000000004
VTS,2011-06-04 20:32:00,2011-06-04 20:42:00,1,1.3600000000000001,-73.994276999999997,40.75609,1,,-73.975809999999996,40.748882000000002,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
CMT,2011-06-19 15:40:52,2011-06-19 15:45:42,1,1.1000000000000001,-73.981716000000006,40.740760000000002,1,N,-73.979112000000001,40.75367,CRD,5.2999999999999998,0,0.5,1,0,6.7999999999999998
VTS,2011-06-14 08:22:00,2011-06-14 08:32:00,1,5.2699999999999996,-74.012321999999998,40.70138,1,,-73.972363000000001,40.752676999999998,CSH,13.699999999999999,0,0.5,0,0,14.199999999999999
VTS,2011-06-08 14:54:00,2011-06-08 15:13:00,2,2.6499999999999999,-73.979938000000004,40.749343000000003,1,,-74.005565000000004,40.730761999999999,CRD,11.300000000000001,0,0.5,2,0,13.800000000000001
VTS,2011-06-16 08:37:00,2011-06-16 08:43:00,1,1.01,-73.960719999999995,40.769449999999999,1,,-73.960342999999995,40.780597999999998,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
VTS,2011-06-24 18:43:00,2011-06-24 18:56:00,4,2.5099999999999998,0,0,1,,0,0,CSH,9.6999999999999993,1,0.5,0,0,11.199999999999999
CMT,2011-06-18 13:00:46,2011-06-18 13:02:57,1,0.20000000000000001,-73.995199999999997,40.739100000000001,1,Y,-73.991799999999998,40.7438,CRD,3.2999999999999998,0,0.5,1.1499999999999999,0,4.9500000000000002
VTS,2011-06-17 08:53:00,2011-06-17 09:07:00,1,0.97999999999999998,-73.967067,40.763607999999998,1,,-73.976280000000003,40.751010000000001,CRD,8.0999999999999996,0,0.5,1,0,9.5999999999999996
VTS,2011-06-06 19:31:00,2011-06-06 19:39:00,1,1.54,-73.975967999999995,40.763922000000001,1,,-73.984836999999999,40.748269999999998,CSH,6.5,1,0.5,0,0,8
CMT,2011-06-16 11:53:57,2011-06-16 11:54:38,2,0,-73.949766999999994,40.770989999999998,5,N,-73.949766999999994,40.770989999999998,CRD,10,0,0,2,0,12
VTS,2011-06-11 01:00:00,2011-06-11 01:35:00,1,11.789999999999999,-73.995793000000006,40.738795000000003,1,,-73.917128000000005,40.869262999999997,CSH,30.100000000000001,0.5,0.5,0,0,31.100000000000001
VTS,2011-06-24 13:24:00,2011-06-24 13:45:00,1,2.7000000000000002,-73.930916999999994,40.755569999999999,1,,-73.930071999999996,40.757533000000002,CSH,12.1,0,0.5,0,0,12.6
CMT,2011-06-27 18:06:27,2011-06-27 18:32:09,3,4.0999999999999996,-73.963745000000003,40.770876999999999,1,N,-74.005911999999995,40.731665,CRD,15.699999999999999,1,0.5,2,0,19.199999999999999
VTS,2011-06-11 19:51:00,2011-06-11 19:56:00,5,0.79000000000000004,-73.994093000000007,40.756565000000002,1,,-73.989116999999993,40.760272000000001,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
VTS,2011-06-12 08:30:00,2011-06-12 08:36:00,6,0.81999999999999995,-73.975026999999997,40.746082000000001,1,,-73.988191999999998,40.750219999999999,CRD,4.9000000000000004,0,0.5,1,0,6.4000000000000004
CMT,2011-06-06 18:07:07,2011-06-06 18:16:50,1,1.8999999999999999,-74.006962999999999,40.750971999999997,1,N,-73.992553000000001,40.734183000000002,CRD,7.7000000000000002,1,0.5,0.80000000000000004,0,10
CMT,2011-06-25 22:17:10,2011-06-25 22:31:19,1,4.4000000000000004,-73.998936,40.744230999999999,1,N,-73.968902,40.797642000000003,CRD,12.5,0.5,0.5,1.5,0,15
VTS,2011-06-24 23:30:00,2011-06-24 23:38:00,1,0.57999999999999996,-73.996848,40.763637000000003,1,,-73.987018000000006,40.759537000000002,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
CMT,2011-06-23 22:26:43,2011-06-23 22:50:59,1,3.7999999999999998,-73.976566000000005,40.775426000000003,1,N,-73.990751000000003,40.731551000000003,CSH,14.9,0.5,0.5,0,0,15.9
CMT,2011-06-28 06:34:38,2011-06-28 06:37:47,1,0.69999999999999996,-73.977590000000006,40.753489999999999,1,N,-73.974022000000005,40.761322999999997,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
CMT,2011-06-06 18:27:06,2011-06-06 18:40:47,1,1.8999999999999999,-73.997335000000007,40.736817000000002,1,N,-73.993656999999999,40.758845000000001,CRD,8.9000000000000004,1,0.5,2.0800000000000001,0,12.48
VTS,2011-06-02 00:02:00,2011-06-02 00:09:00,2,1.76,-73.981544999999997,40.777383,1,,-73.967128000000002,40.801732999999999,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
CMT,2011-06-04 11:16:57,2011-06-04 11:36:14,3,9.5,-73.862730999999997,40.768794,1,N,-73.966808999999998,40.753794999999997,CSH,22.5,0,0.5,0,4.7999999999999998,27.800000000000001
VTS,2011-06-13 08:38:00,2011-06-13 08:56:00,5,3.9700000000000002,-73.949282999999994,40.776896999999998,1,,-73.985285000000005,40.741304999999997,CSH,13.300000000000001,0,0.5,0,0,13.800000000000001
CMT,2011-06-25 13:01:12,2011-06-25 13:19:42,2,3.1000000000000001,-74.008178000000001,40.714616999999997,1,N,-73.985206000000005,40.747653999999997,CSH,11.699999999999999,0,0.5,0,0,12.199999999999999
VTS,2011-06-30 23:48:00,2011-07-01 00:03:00,1,1.8200000000000001,-73.961366999999996,40.797727000000002,1,,-73.964422999999996,40.799323000000001,CSH,9.3000000000000007,0.5,0.5,0,0,10.300000000000001
CMT,2011-06-13 08:46:08,2011-06-13 08:55:47,1,1.5,-73.979299999999995,40.771000000000001,1,N,-73.974199999999996,40.756399999999999,CRD,7.2999999999999998,0,0.5,1,0,8.8000000000000007
VTS,2011-06-29 21:17:00,2011-06-29 21:26:00,1,1.74,-73.982266999999993,40.759283000000003,1,,-73.976179999999999,40.778832999999999,CRD,7.2999999999999998,0.5,0.5,1.5,0,9.8000000000000007
VTS,2011-06-03 12:43:00,2011-06-03 13:10:00,1,12.44,-73.867272,40.769374999999997,1,,-74.009523000000002,40.711016999999998,CSH,28.899999999999999,0,0.5,0,0,29.399999999999999
CMT,2011-06-22 01:02:46,2011-06-22 01:21:30,2,7.7000000000000002,-73.991930999999994,40.727266,1,N,-74.000906000000001,40.647621999999998,CSH,19.699999999999999,0.5,0.5,0,0,20.699999999999999
VTS,2011-06-15 19:11:00,2011-06-15 19:18:00,2,0.72999999999999998,-73.970302000000004,40.761958,1,,-73.977182999999997,40.753055000000003,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2011-06-30 12:16:26,2011-06-30 12:34:43,1,5.5,-74.011470000000003,40.704763,1,N,-73.975404999999995,40.755347,CSH,16.5,0,0.5,0,0,17
CMT,2011-06-03 01:31:54,2011-06-03 01:49:16,1,5.4000000000000004,-74.005065999999999,40.722889000000002,1,N,-73.961043000000004,40.656641999999998,CRD,15.699999999999999,0.5,0.5,2,0,18.699999999999999
CMT,2011-06-29 22:03:26,2011-06-29 22:13:20,1,2.7000000000000002,-74.005550999999997,40.740400999999999,1,N,-73.983080999999999,40.768045999999998,CSH,8.9000000000000004,0.5,0.5,0,0,9.9000000000000004
CMT,2011-06-04 00:43:02,2011-06-04 01:04:09,1,4.7000000000000002,-74.006889000000001,40.719607000000003,1,N,-73.976330000000004,40.669820999999999,CRD,14.9,0.5,0.5,3.1800000000000002,0,19.079999999999998
VTS,2011-06-05 03:56:00,2011-06-05 04:09:00,1,4.7999999999999998,-73.984418000000005,40.724919999999997,1,,-73.995857000000001,40.694377000000003,CSH,13.699999999999999,0.5,0.5,0,0,14.699999999999999
VTS,2011-06-11 20:54:00,2011-06-11 21:01:00,1,0.93999999999999995,-73.992953,40.728074999999997,1,,-73.989187999999999,40.721938000000002,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2011-06-09 10:49:52,2011-06-09 11:07:13,2,2,-73.999814999999998,40.743020000000001,1,N,-73.979432000000003,40.762664999999998,CSH,10.1,0,0.5,0,0,10.6
VTS,2011-06-09 07:07:00,2011-06-09 07:13:00,1,1.46,-74.003860000000003,40.748049999999999,1,,-73.984943000000001,40.750222999999998,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
CMT,2011-06-18 02:51:45,2011-06-18 02:55:25,1,1,-73.994369000000006,40.756217999999997,1,N,-73.993004999999997,40.745418999999998,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2011-06-21 21:49:00,2011-06-21 21:56:00,1,1.1200000000000001,-73.987660000000005,40.728555,1,,-73.987497000000005,40.716107999999998,CRD,5.7000000000000002,0.5,0.5,0.80000000000000004,0,7.5
CMT,2011-06-02 19:30:15,2011-06-02 19:42:11,1,1.8,-73.977165999999997,40.745047999999997,1,N,-73.983557000000005,40.759684,CRD,8.0999999999999996,1,0.5,1,0,10.6
VTS,2011-06-06 17:01:00,2011-06-06 17:12:00,2,2.7999999999999998,0,0,1,,-73.952977000000004,40.755409999999998,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
CMT,2011-06-14 22:09:13,2011-06-14 22:17:49,1,1.1000000000000001,-73.973296000000005,40.747689999999999,1,N,-73.991258999999999,40.755744999999997,CRD,6.5,0.5,0.5,1.5,0,9
CMT,2011-06-02 08:48:54,2011-06-02 09:16:29,2,3.1000000000000001,-74.007807,40.732128000000003,1,N,-73.998041000000001,40.745092999999997,CSH,14.9,0,0.5,0,0,15.4
VTS,2011-06-18 19:45:00,2011-06-18 19:51:00,2,0.98999999999999999,-73.998478000000006,40.752851999999997,1,,-74.013244999999998,40.754716999999999,CRD,5.2999999999999998,0,0.5,3,0,8.8000000000000007
VTS,2011-06-21 17:49:00,2011-06-21 18:19:00,1,2.4700000000000002,-73.953073000000003,40.779412999999998,1,,-73.979327999999995,40.755670000000002,CSH,15.699999999999999,1,0.5,0,0,17.199999999999999
VTS,2011-06-07 07:39:00,2011-06-07 07:44:00,1,0.62,-74.002111999999997,40.746772999999997,1,,-73.994573000000003,40.750504999999997,CSH,4.5,0,0.5,0,0,5
CMT,2011-06-25 08:02:18,2011-06-25 08:07:49,1,1.7,-73.960599000000002,40.781320999999998,1,N,-73.981324000000001,40.775990999999998,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
CMT,2011-06-19 20:09:35,2011-06-19 20:26:00,1,4.5999999999999996,-73.955076000000005,40.767536,1,N,-74.000048000000007,40.728102,CRD,13.699999999999999,0.5,0.5,2.9399999999999999,0,17.640000000000001
VTS,2011-06-18 18:32:00,2011-06-18 18:37:00,2,0.96999999999999997,-73.988938000000005,40.717061999999999,1,,-73.980878000000004,40.729619999999997,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
VTS,2011-06-19 22:02:00,2011-06-19 22:15:00,1,3.2799999999999998,-73.967247,40.766396999999998,1,,-74.002020000000002,40.735030000000002,CRD,10.5,0.5,0.5,2,0,13.5
VTS,2011-06-04 22:00:00,2011-06-04 22:07:00,2,0.72999999999999998,-73.951597000000007,40.713732,1,,-73.961370000000002,40.719200000000001,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2011-06-20 22:30:00,2011-06-20 22:35:00,1,0.90000000000000002,-73.981381999999996,40.764445000000002,1,,-73.991742000000002,40.759698,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-06-10 04:00:42,2011-06-10 04:09:46,1,2.7999999999999998,-73.983579000000006,40.743907,1,N,-73.956466000000006,40.768872999999999,CSH,8.9000000000000004,0.5,0.5,0,0,9.9000000000000004
VTS,2011-06-10 22:27:00,2011-06-10 22:30:00,1,1.04,-73.996567999999996,40.753183,1,,-73.987082999999998,40.744394999999997,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-06-20 11:00:23,2011-06-20 11:09:59,1,1.1000000000000001,-73.985759000000002,40.738602999999998,1,N,-73.981391000000002,40.751444999999997,CRD,6.9000000000000004,0,0.5,1.48,0,8.8800000000000008
VTS,2011-06-04 12:00:00,2011-06-04 12:13:00,1,4.5499999999999998,-73.979517999999999,40.743881999999999,1,,-74.006607000000002,40.704121999999998,CSH,13.300000000000001,0,0.5,0,0,13.800000000000001
VTS,2011-06-14 19:40:00,2011-06-14 19:51:00,5,1.8799999999999999,-73.988759999999999,40.737611999999999,1,,-73.980687000000003,40.759059999999998,CRD,7.7000000000000002,1,0.5,0.5,0,9.6999999999999993
CMT,2011-06-13 08:19:01,2011-06-13 08:25:06,1,1.2,-73.992455000000007,40.748319000000002,1,N,-73.981296,40.737969999999997,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
VTS,2011-06-16 22:21:00,2011-06-16 22:38:00,2,3.27,-73.985901999999996,40.760108000000002,1,,-73.949982000000006,40.77534,CRD,11.300000000000001,0.5,0.5,1.7,0,14
VTS,2011-06-06 08:08:00,2011-06-06 08:33:00,5,6,-73.978480000000005,40.762165000000003,1,,-74.016952000000003,40.704745000000003,CSH,18.5,0,0.5,0,0,19
VTS,2011-06-16 00:29:00,2011-06-16 00:32:00,5,0.89000000000000001,-73.955851999999993,40.763976999999997,1,,-73.951755000000006,40.773752000000002,CRD,4.5,0.5,0.5,2,0,7.5
CMT,2011-06-15 09:19:40,2011-06-15 09:38:41,1,7.7000000000000002,-73.947056000000003,40.783935999999997,1,N,-74.012799999999999,40.702336000000003,CSH,18.899999999999999,0,0.5,0,0,19.399999999999999
VTS,2011-06-25 17:27:00,2011-06-25 17:38:00,1,3.2400000000000002,-73.986667999999995,40.761167,1,,-73.969331999999994,40.802028,CSH,9.6999999999999993,0,0.5,0,0,10.199999999999999
VTS,2011-06-29 21:00:00,2011-06-29 21:11:00,1,2.3599999999999999,-73.946448000000004,40.781041999999999,1,,-73.954624999999993,40.804206999999998,CSH,8.5,0.5,0.5,0,0,9.5
CMT,2011-06-04 06:53:24,2011-06-04 07:01:25,1,2.7000000000000002,-73.988855999999998,40.723142000000003,1,N,-73.994613999999999,40.750515,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-11 11:02:34,2011-06-11 11:11:18,2,1.7,-73.989773999999997,40.734565000000003,1,N,-73.997265999999996,40.713448,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
VTS,2011-06-07 21:14:00,2011-06-07 21:22:00,1,0.98999999999999999,-73.969868000000005,40.762858000000001,1,,-73.970179999999999,40.752482999999998,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-06-01 07:26:20,2011-06-01 07:30:29,1,0.69999999999999996,-73.990125000000006,40.757080999999999,1,N,-73.978960999999998,40.754280999999999,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-25 17:01:00,2011-06-25 17:04:00,1,1.0700000000000001,-74.004665000000003,40.747770000000003,1,,-73.995580000000004,40.759656999999997,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-28 23:06:00,2011-06-28 23:12:00,5,2.2999999999999998,-73.988572000000005,40.718653000000003,1,,-73.965028000000004,40.714252999999999,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
VTS,2011-06-12 03:02:00,2011-06-12 03:12:00,1,0.19,-73.980734999999996,40.730136999999999,1,,-73.983932999999993,40.749147000000001,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
VTS,2011-06-21 06:14:00,2011-06-21 06:21:00,1,2.1899999999999999,-73.9816,40.737032999999997,1,,-73.974672999999996,40.761387999999997,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
VTS,2011-06-01 21:29:00,2011-06-01 21:44:00,1,2.7599999999999998,-73.990457000000006,40.756075000000003,1,,-73.959203000000002,40.772551999999997,CRD,10.5,0.5,0.5,2,0,13.5
VTS,2011-06-29 00:42:00,2011-06-29 01:01:00,4,4.04,-73.997962000000001,40.717967000000002,1,,-73.994573000000003,40.763553000000002,CSH,13.300000000000001,0.5,0.5,0,0,14.300000000000001
CMT,2011-06-01 13:27:09,2011-06-01 13:42:14,1,4.9000000000000004,-73.870822000000004,40.773772000000001,1,N,-73.927143999999998,40.744031999999997,CRD,14.5,0,0.5,3,0,18
CMT,2011-06-22 23:13:36,2011-06-22 23:31:31,1,11.199999999999999,-73.863100000000003,40.769199999999998,1,N,-73.907300000000006,40.864800000000002,CSH,25.699999999999999,0.5,0.5,0,4.7999999999999998,31.5
CMT,2011-06-11 02:01:43,2011-06-11 02:17:57,2,2.6000000000000001,-74.003021000000004,40.739100000000001,1,N,-73.989177999999995,40.718729000000003,CRD,10.9,0.5,0.5,2.9700000000000002,0,14.869999999999999
CMT,2011-06-11 20:06:27,2011-06-11 20:23:15,1,2.3999999999999999,-73.998975999999999,40.729992000000003,1,N,-73.972201999999996,40.747247999999999,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2011-06-02 21:25:00,2011-06-02 21:35:00,2,2.73,-74.004931999999997,40.730212000000002,1,,-73.999067999999994,40.761412,CSH,8.9000000000000004,0.5,0.5,0,0,9.9000000000000004
VTS,2011-06-04 21:27:00,2011-06-04 21:46:00,1,0.38,-73.965118000000004,40.755204999999997,1,,-74.003974999999997,40.716822000000001,CRD,12.9,0.5,0.5,1,0,14.9
VTS,2011-06-16 14:43:00,2011-06-16 14:55:00,1,2.0600000000000001,-74.004239999999996,40.725639999999999,1,,-74.006777,40.747149999999998,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-12 18:48:25,2011-06-12 18:53:11,1,1,0,0,1,N,0,0,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
CMT,2011-06-03 19:41:58,2011-06-03 19:56:33,1,1.5,-73.974936999999997,40.762501,1,N,-73.995186000000004,40.760187999999999,CRD,8.5,1,0.5,1,0,11
CMT,2011-06-22 17:54:51,2011-06-22 18:10:39,0,1.3999999999999999,-73.955699999999993,40.775799999999997,1,N,-73.963999999999999,40.767899999999997,CRD,9.3000000000000007,1,0.5,1,0,11.800000000000001
CMT,2011-06-19 15:49:14,2011-06-19 16:08:02,0,6.5,-73.989999999999995,40.756999999999998,1,N,-73.944500000000005,40.823999999999998,CSH,17.699999999999999,0,0.5,0,0,18.199999999999999
CMT,2011-06-18 03:32:34,2011-06-18 03:46:01,1,2.2999999999999998,-74.008150000000001,40.738224000000002,1,N,-73.984134999999995,40.720142000000003,CSH,9.6999999999999993,0.5,0.5,0,0,10.699999999999999
CMT,2011-06-14 08:13:01,2011-06-14 08:20:55,1,1.2,-73.973017999999996,40.752783999999998,1,N,-73.971053999999995,40.766759,CRD,6.5,0,0.5,0,0,7
CMT,2011-06-10 18:57:00,2011-06-10 19:03:20,1,1,-73.975982000000002,40.744622999999997,1,N,-73.987707,40.738677000000003,CRD,5.2999999999999998,1,0.5,2,0,8.8000000000000007
VTS,2011-06-06 13:14:00,2011-06-06 13:20:00,1,1.27,-73.998317999999998,40.740471999999997,1,,-73.998306999999997,40.726031999999996,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
VTS,2011-06-07 19:51:00,2011-06-07 20:04:00,2,2.4100000000000001,-73.999998000000005,40.717816999999997,1,,-73.977982999999995,40.739567999999998,CRD,8.9000000000000004,1,0.5,2,0,12.4
VTS,2011-06-25 16:24:00,2011-06-25 16:27:00,3,0.63,-73.955754999999996,40.779632999999997,1,,-73.953464999999994,40.786973000000003,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
VTS,2011-06-07 12:41:00,2011-06-07 12:51:00,1,3.9399999999999999,-73.990836999999999,40.756255000000003,1,,-73.969652999999994,40.797427999999996,CSH,11.300000000000001,0,0.5,0,0,11.800000000000001
VTS,2011-06-20 18:45:00,2011-06-20 18:52:00,1,0.46000000000000002,-73.967929999999996,40.761589999999998,1,,-73.973562000000001,40.756746999999997,CSH,4.9000000000000004,1,0.5,0,0,6.4000000000000004
CMT,2011-06-12 01:54:05,2011-06-12 02:17:56,1,6,-73.919734000000005,40.759286000000003,1,N,-73.988086999999993,40.722650999999999,CSH,17.699999999999999,0.5,0.5,0,0,18.699999999999999
VTS,2011-06-15 21:23:00,2011-06-15 21:30:00,1,1.7,-73.973282999999995,40.763947999999999,1,,-73.991816999999998,40.749986999999997,CSH,6.5,0.5,0.5,0,0,7.5
VTS,2011-06-09 08:09:00,2011-06-09 08:57:00,1,4.5099999999999998,-73.950717999999995,40.794952000000002,1,,-73.992227999999997,40.749887999999999,CSH,23.699999999999999,0,0.5,0,0,24.199999999999999
VTS,2011-06-15 11:56:00,2011-06-15 12:17:00,1,2.6600000000000001,-73.995137999999997,40.720027000000002,1,,-73.975729999999999,40.750430000000001,CRD,12.1,0,0.5,3,0,15.6
CMT,2011-06-21 18:50:31,2011-06-21 18:50:51,1,0.20000000000000001,-73.865105,40.733674999999998,4,N,-73.860894000000002,40.734940999999999,CSH,2.8999999999999999,1,0.5,0,0,4.4000000000000004
VTS,2011-06-03 20:56:00,2011-06-03 21:23:00,2,5.2000000000000002,-73.951693000000006,40.773536999999997,1,,-74.007677999999999,40.740692000000003,CSH,17.699999999999999,0.5,0.5,0,0,18.699999999999999
VTS,2011-06-08 09:57:00,2011-06-08 10:19:00,1,4,-73.992310000000003,40.738087,1,,-73.979472999999999,40.778601999999999,CRD,14.1,0,0.5,1,0,15.6
VTS,2011-06-19 02:26:00,2011-06-19 02:38:00,5,5.0300000000000002,-73.990224999999995,40.761800000000001,1,,-73.960958000000005,40.814145000000003,CSH,13.699999999999999,0.5,0.5,0,0,14.699999999999999
VTS,2011-06-12 14:57:00,2011-06-12 15:05:00,1,1.1299999999999999,-73.977108000000001,40.732523,1,,-73.982652000000002,40.727375000000002,CRD,5.7000000000000002,0,0.5,2,0,8.1999999999999993
CMT,2011-06-16 18:43:49,2011-06-16 18:55:02,1,1.1000000000000001,-73.988383999999996,40.737467000000002,1,N,-73.991411999999997,40.749153999999997,CSH,7.2999999999999998,1,0.5,0,0,8.8000000000000007
VTS,2011-06-19 23:46:00,2011-06-19 23:55:00,3,3.1699999999999999,-73.963942000000003,40.761268000000001,1,,-73.948408000000001,40.76352,CRD,9.6999999999999993,0.5,0.5,2,0,12.699999999999999
CMT,2011-06-27 08:06:26,2011-06-27 08:16:41,1,1.8999999999999999,-73.953260999999998,40.785423999999999,1,N,-73.954693000000006,40.765466000000004,CRD,8.0999999999999996,0,0.5,2.1499999999999999,0,10.75
CMT,2011-06-28 10:07:28,2011-06-28 10:18:58,1,2.2000000000000002,-73.991525999999993,40.738742999999999,1,N,-73.970427999999998,40.760903999999996,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
VTS,2011-06-15 15:31:00,2011-06-15 16:04:00,3,13.220000000000001,0,0,1,,0,0,CRD,31.699999999999999,0,0.5,5,4.7999999999999998,42
VTS,2011-06-05 20:12:00,2011-06-05 20:15:00,2,0.80000000000000004,-73.989613000000006,40.746797999999998,1,,-73.985619999999997,40.756354999999999,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-06-23 09:56:00,2011-06-23 10:11:41,1,1.8,-73.978746000000001,40.777822999999998,1,N,-73.970378999999994,40.759670999999997,CRD,9.6999999999999993,0,0.5,1,0,11.199999999999999
CMT,2011-06-22 11:45:43,2011-06-22 11:45:43,1,1.2,-73.977790999999996,40.762661000000001,1,N,-73.977790999999996,40.762661000000001,CSH,6.5,0,0.5,0,0,7
VTS,2011-06-03 23:08:00,2011-06-03 23:19:00,1,2.8300000000000001,-73.967247,40.763550000000002,1,,-73.987996999999993,40.731876999999997,CSH,8.9000000000000004,0.5,0.5,0,0,9.9000000000000004
CMT,2011-06-17 01:10:39,2011-06-17 01:22:28,1,2.8999999999999999,-73.949926000000005,40.772537999999997,1,N,-73.987324000000001,40.770350000000001,CRD,9.6999999999999993,0.5,0.5,2.1400000000000001,0,12.84
CMT,2011-06-06 08:18:47,2011-06-06 08:29:56,1,1.7,-73.962800000000001,40.774799999999999,1,N,-73.980099999999993,40.754300000000001,CRD,7.7000000000000002,0,0.5,1,0,9.1999999999999993
CMT,2011-06-21 18:33:00,2011-06-21 18:58:30,1,2.7000000000000002,-73.975099,40.762298000000001,1,N,-74.005916999999997,40.736105999999999,CRD,14.5,1,0.5,4,0,20
VTS,2011-06-02 09:19:00,2011-06-02 09:34:00,1,1.3700000000000001,-73.951648000000006,40.769599999999997,1,,-73.968277999999998,40.764966999999999,CRD,8.9000000000000004,0,0.5,2,0,11.4
CMT,2011-06-03 13:00:27,2011-06-03 13:10:07,1,1.5,-73.971788000000004,40.794462000000003,1,N,-73.949033999999997,40.788328999999997,CRD,7.2999999999999998,0,0.5,0.20000000000000001,0,8
VTS,2011-06-29 23:00:00,2011-06-29 23:14:00,5,2.02,-74.007512000000006,40.740887999999998,1,,-73.985862999999995,40.758876999999998,CRD,9.3000000000000007,0.5,0.5,2,0,12.300000000000001
VTS,2011-06-10 07:34:00,2011-06-10 07:50:00,5,5.21,-74.011283000000006,40.723675,1,,-73.977078000000006,40.789977,CRD,14.9,0,0.5,1,0,16.399999999999999
CMT,2011-06-09 06:57:06,2011-06-09 07:59:56,1,22.199999999999999,-73.789190000000005,40.641928999999998,2,N,-74.009595000000004,40.706063999999998,CRD,45,0,0.5,10.06,4.7999999999999998,60.359999999999999
CMT,2011-06-16 16:56:35,2011-06-16 17:11:16,4,2,-73.985384999999994,40.726069000000003,1,N,-74.004918000000004,40.706623999999998,CSH,9.6999999999999993,1,0.5,0,0,11.199999999999999
VTS,2011-06-03 03:17:00,2011-06-03 03:41:00,5,7.3099999999999996,-73.997231999999997,40.744742000000002,1,,-73.924397999999997,40.691940000000002,CRD,19.699999999999999,0.5,0.5,2,0,22.699999999999999
CMT,2011-06-29 13:21:38,2011-06-29 13:33:42,1,2.3999999999999999,-73.967662000000004,40.803134999999997,1,N,-73.982337000000001,40.771877000000003,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
CMT,2011-06-09 18:49:24,2011-06-09 19:04:03,1,1.8,-73.981786999999997,40.773231000000003,1,N,-73.954198000000005,40.763894999999998,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
CMT,2011-06-12 19:34:54,2011-06-12 19:42:42,1,2.2999999999999998,-73.975294000000005,40.763187000000002,1,N,-73.948515,40.778191999999997,CRD,7.7000000000000002,0,0.5,2.0499999999999998,0,10.25
VTS,2011-06-13 09:18:00,2011-06-13 09:31:00,5,2.8300000000000001,-73.939373000000003,40.805244999999999,1,,-73.949612999999999,40.772554999999997,CSH,9.6999999999999993,0,0.5,0,0,10.199999999999999
CMT,2011-06-03 21:33:15,2011-06-03 21:39:12,2,1.5,-73.983142000000001,40.771529999999998,1,N,-73.965023000000002,40.772623000000003,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-06-11 23:15:11,2011-06-11 23:33:39,2,7.7000000000000002,-73.961832999999999,40.714686,1,N,-73.913999000000004,40.778466999999999,CSH,18.899999999999999,0.5,0.5,0,0,19.899999999999999
