VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
VTS,2011-06-03 01:47:00,2011-06-03 01:48:00,1,0.64000000000000001,-73.980885000000001,40.753307999999997,1,,-73.988138000000006,40.748738000000003,CSH,3.7000000000000002,0.5,0.5,0,0,4.7000000000000002
CMT,2011-06-16 11:36:03,2011-06-16 11:47:59,2,1.1000000000000001,-73.981909999999999,40.757956999999998,1,N,-73.968445000000003,40.762241000000003,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
VTS,2011-06-25 18:41:00,2011-06-25 18:55:00,1,1.3899999999999999,-73.966502000000006,40.761420000000001,1,,-73.985151999999999,40.760846999999998,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-17 07:33:04,2011-06-17 07:46:13,1,3,-73.946222000000006,40.773206000000002,1,N,-73.982320999999999,40.768211999999998,CSH,10.1,0,0.5,0,0,10.6
CMT,2011-06-08 23:35:55,2011-06-08 23:47:37,1,3.6000000000000001,-73.998500000000007,40.719900000000003,1,N,-73.966099999999997,40.761699999999998,CRD,10.9,0.5,0.5,3,0,14.9
VTS,2011-06-26 09:39:00,2011-06-26 09:43:00,1,0.79000000000000004,-73.949005,40.781692,1,,-73.953613000000004,40.772683000000001,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
VTS,2011-06-16 05:22:00,2011-06-16 05:28:00,5,1.55,-74.004013,40.742220000000003,1,,-73.984027999999995,40.745396999999997,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
VTS,2011-06-28 08:30:00,2011-06-28 08:38:00,1,2.4100000000000001,-74.009123000000002,40.713507999999997,1,,-74.006730000000005,40.739815,CRD,8.0999999999999996,0,0.5,1,0,9.5999999999999996
CMT,2011-06-30 17:03:31,2011-06-30 17:17:20,1,2.5,-73.976144000000005,40.751503999999997,1,N,-73.947564999999997,40.772706999999997,CSH,9.6999999999999993,1,0.5,0,0,11.199999999999999
VTS,2011-06-16 09:26:00,2011-06-16 09:31:00,1,1.25,-73.984596999999994,40.695990000000002,1,,-73.984596999999994,40.695990000000002,CRD,5.2999999999999998,0,0.5,1,0,6.7999999999999998
VTS,2011-06-25 12:38:00,2011-06-25 12:41:00,5,0.51000000000000001,-73.978521999999998,40.777529999999999,1,,-73.983580000000003,40.781999999999996,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
VTS,2011-06-06 10:49:00,2011-06-06 11:01:00,1,1.8999999999999999,-73.976006999999996,40.776125,1,,-73.956097,40.767946999999999,CRD,8.5,0,0.5,0,0,9
VTS,2011-06-25 02:50:00,2011-06-25 03:11:00,1,4.9199999999999999,-73.991039999999998,40.740152000000002,1,,-73.940662000000003,40.700648000000001,CSH,15.699999999999999,0.5,0.5,0,0,16.699999999999999
VTS,2011-06-18 21:13:00,2011-06-18 21:18:00,2,0.64000000000000001,-73.973007999999993,40.750962000000001,1,,-73.981892000000002,40.749659999999999,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2011-06-27 11:48:00,2011-06-27 12:03:00,1,2.0499999999999998,-73.952160000000006,40.777267000000002,1,,-73.977528000000007,40.766064999999998,CRD,9.3000000000000007,0,0.5,3,0,12.800000000000001
VTS,2011-06-03 11:41:00,2011-06-03 11:52:00,5,1.3200000000000001,-73.977902999999998,40.750610000000002,1,,-73.992457000000002,40.735573000000002,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
CMT,2011-06-08 10:14:04,2011-06-08 10:22:32,3,1.2,-74.000665999999995,40.761693999999999,1,N,-73.992721000000003,40.749777999999999,CSH,6.5,0,0.5,0,0,7
CMT,2011-06-24 20:13:10,2011-06-24 20:18:43,1,1.3,-74.004012000000003,40.725554000000002,1,N,-74.005350000000007,40.740071999999998,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2011-06-12 18:55:00,2011-06-12 19:04:00,5,0.89000000000000001,-73.991384999999994,40.731811999999998,1,,-73.995670000000004,40.721584999999997,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-10 16:53:00,2011-06-10 17:37:00,5,7.6299999999999999,-73.873203000000004,40.774065,1,,-73.963837999999996,40.715505,CSH,26.100000000000001,1,0.5,0,0,27.600000000000001
CMT,2011-06-02 00:50:58,2011-06-02 00:58:47,1,2.5,-73.996032999999997,40.721162,1,N,-73.961429999999993,40.714435999999999,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
CMT,2011-06-07 11:25:45,2011-06-07 11:30:54,1,0.80000000000000004,-73.952815000000001,40.780771999999999,1,N,-73.962036999999995,40.773840999999997,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
CMT,2011-06-19 14:39:41,2011-06-19 14:56:26,3,1.2,-73.986925999999997,40.758763000000002,1,N,-73.994843000000003,40.750352999999997,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
VTS,2011-06-20 20:07:00,2011-06-20 20:12:00,2,0.84999999999999998,-73.983881999999994,40.765327999999997,1,,-73.993189999999998,40.75752,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2011-06-29 22:00:00,2011-06-29 22:07:00,1,1.52,-73.980410000000006,40.761665000000001,1,,-73.961382999999998,40.770212000000001,CRD,6.0999999999999996,0.5,0.5,1.3,0,8.4000000000000004
VTS,2011-06-29 20:56:00,2011-06-29 21:04:00,2,1.23,-73.976922000000002,40.759312999999999,1,,-73.994172000000006,40.760010000000001,CRD,6.5,0.5,0.5,1.75,0,9.25
CMT,2011-06-29 22:41:48,2011-06-29 22:47:58,1,1.5,-74.012348000000003,40.701509999999999,1,N,-73.988941999999994,40.710591000000001,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
VTS,2011-06-23 10:36:00,2011-06-23 10:47:00,5,1.73,-73.977227999999997,40.758614999999999,1,,-73.996018000000007,40.743656999999999,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
CMT,2011-06-26 17:39:32,2011-06-26 18:23:09,2,7.0999999999999996,-73.999201999999997,40.739106999999997,1,N,-73.945654000000005,40.703645000000002,CRD,26.5,0,0.5,5.4000000000000004,0,32.399999999999999
VTS,2011-06-04 15:56:00,2011-06-04 16:15:00,1,3.7400000000000002,-73.820458000000002,40.718895000000003,1,,-73.820462000000006,40.729621999999999,CSH,12.5,0,0.5,0,0,13
CMT,2011-06-03 13:18:35,2011-06-03 14:17:15,1,19.199999999999999,-73.790154999999999,40.646597999999997,2,N,-73.955049000000002,40.773130000000002,CSH,45,0,0.5,0,4.7999999999999998,50.299999999999997
CMT,2011-06-22 07:19:29,2011-06-22 07:33:29,1,3.1000000000000001,0,0,1,N,0,0,CRD,11.300000000000001,0,0.5,2.3599999999999999,0,14.16
CMT,2011-06-09 23:57:15,2011-06-10 00:19:18,1,8.4000000000000004,-73.991,40.745399999999997,1,Y,-73.938299999999998,40.828800000000001,CRD,21.699999999999999,0.5,0.5,4.5499999999999998,0,27.25
VTS,2011-06-13 14:51:00,2011-06-13 15:09:00,1,8.1999999999999993,-73.874542000000005,40.773943000000003,1,,-73.967034999999996,40.710965000000002,CRD,20.100000000000001,0,0.5,0,0,20.600000000000001
VTS,2011-06-04 12:43:00,2011-06-04 12:57:00,1,1.8,-73.967578000000003,40.762949999999996,1,,-73.978662,40.772362999999999,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
VTS,2011-06-04 21:08:00,2011-06-04 21:13:00,1,1,-73.992037999999994,40.749012,1,,-73.993009999999998,40.741377,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2011-06-14 16:57:00,2011-06-14 17:01:00,1,0.98999999999999999,-73.999162999999996,40.734057999999997,1,,-73.986806999999999,40.737918000000001,CSH,4.5,1,0.5,0,0,6
VTS,2011-06-12 15:01:00,2011-06-12 15:07:00,1,0.78000000000000003,-73.965112000000005,40.769660000000002,1,,-73.971975,40.760652,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
CMT,2011-06-14 02:27:52,2011-06-14 02:44:49,1,7.7999999999999998,-74.006264999999999,40.733528,1,N,-73.915938999999995,40.772657000000002,CSH,18.899999999999999,0.5,0.5,0,0,19.899999999999999
CMT,2011-06-17 19:59:31,2011-06-17 20:23:29,3,3.2000000000000002,-73.970299999999995,40.758899999999997,1,N,-73.998699999999999,40.723100000000002,CRD,13.699999999999999,1,0.5,1.5,0,16.699999999999999
CMT,2011-06-24 22:39:55,2011-06-24 23:16:38,1,6.9000000000000004,-73.971219000000005,40.797981999999998,1,N,-74.001859999999994,40.739593999999997,CSH,22.5,0.5,0.5,0,0,23.5
VTS,2011-06-26 11:44:00,2011-06-26 11:48:00,1,0.93000000000000005,-73.978752,40.762008000000002,1,,-73.978489999999994,40.772556999999999,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
VTS,2011-06-01 10:06:00,2011-06-01 10:19:00,1,2.6499999999999999,-74.010097000000002,40.734417999999998,1,,-73.993324999999999,40.767628000000002,CSH,10.1,0,0.5,0,0,10.6
VTS,2011-06-29 23:27:00,2011-06-29 23:49:00,1,3.27,-73.981971999999999,40.752952999999998,1,,-74.001692000000006,40.732492000000001,CRD,13.699999999999999,0.5,0.5,2,0,16.699999999999999
CMT,2011-06-23 18:05:27,2011-06-23 18:33:45,1,2.6000000000000001,-73.981931000000003,40.746108999999997,1,N,-73.956689999999995,40.780712000000001,CRD,14.9,1,0.5,3.2799999999999998,0,19.68
VTS,2011-06-24 23:30:00,2011-06-24 23:46:00,2,2.3599999999999999,-73.997663000000003,40.761052999999997,1,,-74.001365000000007,40.736244999999997,CRD,10.1,0.5,0.5,2,0,13.1
VTS,2011-06-20 16:11:00,2011-06-20 16:16:00,1,0.38,-73.985150000000004,40.755648000000001,1,,-73.987795000000006,40.750905000000003,CSH,4.0999999999999996,1,0.5,0,0,5.5999999999999996
CMT,2011-06-03 20:27:50,2011-06-03 20:34:00,1,1.8,-73.991251000000005,40.745398999999999,1,N,-74.004249999999999,40.725591999999999,CSH,6.5,0.5,0.5,0,0,7.5
VTS,2011-06-24 08:53:00,2011-06-24 09:13:00,1,2.3700000000000001,-73.975217999999998,40.735052000000003,1,,-73.999035000000006,40.749630000000003,CRD,12.1,0,0.5,1,0,13.6
CMT,2011-06-23 08:58:40,2011-06-23 09:13:03,1,2.3999999999999999,-73.988376000000002,40.757925,1,N,-73.963013000000004,40.775188999999997,CSH,9.6999999999999993,0,0.5,0,0,10.199999999999999
VTS,2011-06-30 20:44:00,2011-06-30 21:02:00,1,3.8700000000000001,-73.953388000000004,40.788307000000003,1,,-73.993049999999997,40.757548,CRD,12.9,0.5,0.5,1,0,14.9
CMT,2011-06-06 16:02:10,2011-06-06 16:08:28,1,0.59999999999999998,-73.962647000000004,40.772514000000001,1,N,-73.968244999999996,40.764620999999998,CRD,5.2999999999999998,1,0.5,1,0,7.7999999999999998
VTS,2011-06-24 18:54:00,2011-06-24 19:03:00,1,1.74,0,0,1,,0,0,CSH,7.2999999999999998,1,0.5,0,0,8.8000000000000007
CMT,2011-06-25 11:50:37,2011-06-25 11:54:35,1,0.59999999999999998,-74.000108999999995,40.734636000000002,1,N,-73.991956999999999,40.735121999999997,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
VTS,2011-06-26 22:15:00,2011-06-26 22:19:00,2,0.55000000000000004,0,0,1,,0,0,CSH,3.7000000000000002,0.5,0.5,0,0,4.7000000000000002
CMT,2011-06-12 03:57:13,2011-06-12 04:03:58,1,2.2000000000000002,-73.948655000000002,40.789053000000003,1,N,-73.977487999999994,40.786369000000001,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
VTS,2011-06-08 12:21:00,2011-06-08 12:37:00,1,1.0600000000000001,-73.981071999999998,40.759168000000003,1,,-73.967821999999998,40.768614999999997,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
VTS,2011-06-29 15:04:00,2011-06-29 15:15:00,1,0.94999999999999996,-73.960646999999994,40.778652999999998,1,,-73.945346999999998,40.773522999999997,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
VTS,2011-06-27 07:10:00,2011-06-27 07:15:00,1,0.71999999999999997,-73.949197999999996,40.781320000000001,1,,-73.954241999999994,40.783684999999998,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
CMT,2011-06-09 15:06:16,2011-06-09 15:07:00,1,0,-73.985249999999994,40.755690000000001,1,N,-73.985048000000006,40.755239000000003,CSH,2.5,0,0.5,0,0,3
CMT,2011-06-01 10:09:34,2011-06-01 10:14:13,1,0.59999999999999998,-73.993381999999997,40.752446999999997,1,N,-73.999965000000003,40.758335000000002,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-25 05:29:00,2011-06-25 05:47:00,1,6.4299999999999997,-73.954329999999999,40.821342000000001,1,,-73.991034999999997,40.750315000000001,CRD,18.100000000000001,0.5,0.5,3.7200000000000002,0,22.82
CMT,2011-06-29 11:19:15,2011-06-29 11:21:01,1,0.29999999999999999,-73.983568000000005,40.739966000000003,1,Y,-73.984887999999998,40.735770000000002,CSH,3.2999999999999998,0,0.5,0,0,3.7999999999999998
CMT,2011-06-17 04:15:44,2011-06-17 04:24:27,2,3.6000000000000001,-73.983858999999995,40.746285999999998,1,N,-73.950536,40.782319999999999,CSH,10.1,0.5,0.5,0,0,11.1
VTS,2011-06-10 09:39:00,2011-06-10 10:15:00,2,5.2599999999999998,-73.971297000000007,40.753962000000001,1,,-74.009209999999996,40.711047000000001,CSH,21.300000000000001,0,0.5,0,0,21.800000000000001
CMT,2011-06-15 20:26:01,2011-06-15 20:38:28,1,1.3999999999999999,-73.976405,40.750331000000003,1,N,-73.993583999999998,40.745793999999997,CRD,8.0999999999999996,0.5,0.5,1,0,10.1
CMT,2011-06-02 17:04:11,2011-06-02 17:17:11,2,1.2,-73.961188000000007,40.760587000000001,1,N,-73.976924999999994,40.762479999999996,CRD,8.0999999999999996,1,0.5,1,0,10.6
CMT,2011-06-24 13:05:21,2011-06-24 13:31:58,1,8.9000000000000004,-73.983915999999994,40.743122,1,N,-73.990829000000005,40.667698000000001,CRD,23.699999999999999,0,0.5,6.0499999999999998,0,30.25
VTS,2011-06-11 14:51:00,2011-06-11 14:53:00,5,0.53000000000000003,-73.963302999999996,40.798769999999998,1,,-73.967986999999994,40.792180000000002,CSH,3.2999999999999998,0,0.5,0,0,3.7999999999999998
CMT,2011-06-30 14:34:09,2011-06-30 14:36:53,1,0.29999999999999999,-73.967847000000006,40.762697000000003,1,N,-73.971006000000003,40.758544000000001,CRD,3.7000000000000002,0,0.5,0.83999999999999997,0,5.04
CMT,2011-06-26 01:17:22,2011-06-26 01:24:24,3,1.3,-73.984818000000004,40.732498999999997,1,N,-73.981679,40.746727999999997,CRD,6.0999999999999996,0.5,0.5,1.4199999999999999,0,8.5199999999999996
VTS,2011-06-10 21:07:00,2011-06-10 21:23:00,3,2.0600000000000001,-74.006320000000002,40.739711999999997,1,,-74.003552999999997,40.717227000000001,CRD,9.6999999999999993,0.5,0.5,1.5,0,12.199999999999999
VTS,2011-06-06 13:10:00,2011-06-06 13:30:00,1,8.5399999999999991,-73.874493000000001,40.773985000000003,1,,-73.977459999999994,40.753222000000001,CRD,20.899999999999999,0,0.5,3,4.7999999999999998,29.199999999999999
VTS,2011-06-21 21:34:00,2011-06-21 21:42:00,1,1.28,-73.987647999999993,40.738371999999998,1,,-73.984407000000004,40.724997999999999,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2011-06-10 00:46:04,2011-06-10 01:02:31,1,4.7000000000000002,-73.989666,40.758884999999999,1,N,-73.942614000000006,40.811630999999998,CRD,14.1,0.5,0.5,2,0,17.100000000000001
CMT,2011-06-27 09:36:36,2011-06-27 09:50:22,1,5,-73.977669000000006,40.734009999999998,1,N,-74.014021999999997,40.713988999999998,CRD,14.1,0,0.5,1,0,15.6
VTS,2011-06-28 16:00:00,2011-06-28 16:11:00,5,1.0600000000000001,-73.978977999999998,40.777287999999999,1,,-73.970218000000003,40.767997000000001,CRD,6.9000000000000004,1,0.5,1,0,9.4000000000000004
CMT,2011-06-01 20:52:06,2011-06-01 21:00:47,1,2.3999999999999999,-73.953163000000004,40.767710000000001,1,N,-73.978506999999993,40.748466999999998,CSH,8.5,0.5,0.5,0,0,9.5
CMT,2011-06-12 09:30:32,2011-06-12 09:35:47,1,1.1000000000000001,-73.967403000000004,40.787990000000001,1,N,-73.982176999999993,40.782983000000002,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
CMT,2011-06-30 22:20:55,2011-06-30 22:32:38,1,1.5,-73.988422999999997,40.72007,1,N,-74.008201999999997,40.711964999999999,CRD,7.7000000000000002,0.5,0.5,1.74,0,10.44
VTS,2011-06-14 14:44:00,2011-06-14 14:56:00,1,1.47,-73.985597999999996,40.757088000000003,1,,-74.005493000000001,40.751067999999997,CRD,7.7000000000000002,0,0.5,2,0,10.199999999999999
CMT,2011-06-03 19:14:30,2011-06-03 19:21:01,2,0.90000000000000002,-73.985939999999999,40.756067000000002,1,N,-73.999447000000004,40.754489,CSH,5.7000000000000002,1,0.5,0,0,7.2000000000000002
VTS,2011-06-07 22:49:00,2011-06-07 22:54:00,1,1.1299999999999999,-73.960717000000002,40.772438000000001,1,,-73.955560000000006,40.783563000000001,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
VTS,2011-06-05 08:27:00,2011-06-05 08:34:00,1,2.8900000000000001,-73.983954999999995,40.737622999999999,1,,-73.966629999999995,40.772367000000003,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-17 09:50:52,2011-06-17 10:03:53,1,2.2000000000000002,-73.988900000000001,40.730800000000002,1,N,-74.005499999999998,40.751300000000001,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
VTS,2011-06-24 20:29:00,2011-06-24 20:36:00,2,1.4099999999999999,-73.982057999999995,40.776825000000002,1,,-73.984364999999997,40.765219999999999,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2011-06-30 21:57:04,2011-06-30 22:09:44,1,2.2999999999999998,-73.956761,40.766933000000002,1,N,-73.974269000000007,40.789017999999999,CSH,9.3000000000000007,0.5,0.5,0,0,10.300000000000001
VTS,2011-06-13 19:42:00,2011-06-13 19:50:00,1,1.28,-73.981516999999997,40.758901999999999,1,,-73.982027000000002,40.770975,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
CMT,2011-06-15 18:45:52,2011-06-15 19:00:58,1,2.6000000000000001,-73.981437999999997,40.770927999999998,1,N,-73.965508999999997,40.803685999999999,CSH,10.5,1,0.5,0,0,12
VTS,2011-06-19 01:23:00,2011-06-19 01:30:00,1,0.88,-74.005717000000004,40.740077999999997,1,,-73.996520000000004,40.733854999999998,CRD,5.7000000000000002,0.5,0.5,1,0,7.7000000000000002
VTS,2011-06-19 09:01:00,2011-06-19 09:06:00,1,1.1799999999999999,-73.956280000000007,40.76764,1,,-73.958192999999994,40.77901,CRD,5.2999999999999998,0,0.5,0.80000000000000004,0,6.5999999999999996
CMT,2011-06-29 13:39:36,2011-06-29 14:02:26,2,6.2999999999999998,-73.949772999999993,40.784613999999998,1,N,-73.918064000000001,40.755425000000002,CSH,18.5,0,0.5,0,4.7999999999999998,23.800000000000001
VTS,2011-06-19 23:49:00,2011-06-20 00:02:00,1,1.8300000000000001,-73.985512,40.756810000000002,1,,-73.988214999999997,40.748443000000002,CSH,8.5,0.5,0.5,0,0,9.5
CMT,2011-06-14 07:28:28,2011-06-14 07:32:37,1,1.6000000000000001,-73.971333999999999,40.764066999999997,1,N,-73.956642000000002,40.783788999999999,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
VTS,2011-06-06 18:13:00,2011-06-06 18:44:00,2,3.1499999999999999,-73.979495,40.763845000000003,1,,-73.997780000000006,40.730400000000003,CSH,16.5,1,0.5,0,0,18
CMT,2011-06-08 11:44:23,2011-06-08 12:05:43,1,1.8,-73.960763999999998,40.774881000000001,1,N,-73.979613999999998,40.755954000000003,CRD,11.300000000000001,0,0.5,2,0,13.800000000000001
CMT,2011-06-26 12:29:56,2011-06-26 12:44:56,1,4.0999999999999996,-73.964282999999995,40.756484999999998,1,N,-74.009524999999996,40.726025999999997,CRD,12.1,0,0.5,2.3999999999999999,0,15
CMT,2011-06-21 11:42:52,2011-06-21 11:51:11,1,1,-73.971217999999993,40.763755000000003,1,N,-73.982757000000007,40.772109,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-09 20:41:00,2011-06-09 21:03:00,1,9.6199999999999992,-73.862803,40.769047,1,,-73.988136999999995,40.737724999999998,CRD,23.300000000000001,0.5,0.5,4.7599999999999998,4.7999999999999998,33.859999999999999
CMT,2011-06-21 11:46:54,2011-06-21 12:04:02,2,2.6000000000000001,-73.966761000000005,40.804335000000002,1,N,-73.945839000000007,40.780113999999998,CSH,11.300000000000001,0,0.5,0,0,11.800000000000001
VTS,2011-06-07 19:41:00,2011-06-07 19:54:00,1,1.9399999999999999,-74.001649999999998,40.741028,1,,-73.978866999999994,40.752246999999997,CRD,8.9000000000000004,1,0.5,2,0,12.4
VTS,2011-06-01 11:36:00,2011-06-01 12:07:00,3,0.26000000000000001,-73.954802000000001,40.777496999999997,1,,-73.981583000000001,40.759852000000002,CRD,15.699999999999999,0,0.5,3.1400000000000001,0,19.34
CMT,2011-06-23 10:02:43,2011-06-23 10:10:12,1,1.5,-73.992099999999994,40.744700000000002,1,N,-73.978499999999997,40.761899999999997,CSH,6.5,0,0.5,0,0,7
CMT,2011-06-11 19:28:12,2011-06-11 19:37:16,2,1.1000000000000001,-73.976731000000001,40.764958,1,N,-73.963200000000001,40.755960999999999,CSH,6.5,0,0.5,0,0,7
CMT,2011-06-15 18:47:50,2011-06-15 19:06:29,1,2.7000000000000002,-73.971639999999994,40.757016999999998,1,N,-73.988073999999997,40.734858000000003,CRD,11.699999999999999,1,0.5,3.96,0,17.16
CMT,2011-06-14 18:46:06,2011-06-14 18:52:44,1,1.5,-73.955022999999997,40.804906000000003,1,N,-73.952948000000006,40.822837,CSH,6.5,1,0.5,0,0,8
VTS,2011-06-09 10:07:00,2011-06-09 10:10:00,1,0.60999999999999999,-73.977341999999993,40.759824999999999,1,,-73.976427000000001,40.755231999999999,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
CMT,2011-06-28 15:25:33,2011-06-28 15:42:48,1,1.5,-74.001002,40.725672000000003,1,N,-74.011795000000006,40.707735999999997,CSH,9.6999999999999993,0,0.5,0,0,10.199999999999999
VTS,2011-06-28 12:36:00,2011-06-28 12:50:00,1,1.5900000000000001,-73.969437999999997,40.761502,1,,-73.985912999999996,40.751860000000001,CRD,8.5,0,0.5,2,0,11
VTS,2011-06-24 22:22:00,2011-06-24 22:32:00,4,1.24,-73.996453000000002,40.725451999999997,1,,-74.004786999999993,40.720773000000001,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
VTS,2011-06-17 16:21:00,2011-06-17 16:33:00,5,0.68999999999999995,-73.984837999999996,40.758961999999997,1,,-73.992805000000004,40.756708000000003,CSH,6.9000000000000004,1,0.5,0,0,8.4000000000000004
VTS,2011-06-01 11:11:00,2011-06-01 11:21:00,2,2.1400000000000001,-73.973856999999995,40.791924999999999,1,,-73.989817000000002,40.769523,CRD,8.0999999999999996,0,0.5,2,0,10.6
CMT,2011-06-08 19:50:55,2011-06-08 19:55:41,1,0.80000000000000004,-73.992272999999997,40.722607000000004,1,N,-73.992272999999997,40.722607000000004,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-06-13 22:32:19,2011-06-13 22:37:56,1,1.7,-74.004024999999999,40.742753,1,N,-74.001444000000006,40.725088999999997,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-06-17 23:43:49,2011-06-18 00:00:35,3,2.7999999999999998,-73.988184000000004,40.764654999999998,1,N,-74.006626999999995,40.731544,CSH,10.9,0.5,0.5,0,0,11.9
CMT,2011-06-18 11:46:27,2011-06-18 12:23:17,1,15.699999999999999,-73.786034000000001,40.645426,1,N,-73.962584000000007,40.714244999999998,CSH,37.299999999999997,0,0.5,0,0,37.799999999999997
CMT,2011-06-26 22:38:45,2011-06-26 22:44:37,1,0.90000000000000002,-73.985204999999993,40.739097999999998,1,N,-73.999707999999998,40.742567000000001,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2011-06-03 17:29:08,2011-06-03 17:39:51,1,2.2999999999999998,-73.987350000000006,40.733097999999998,1,N,-73.963874000000004,40.756753000000003,CSH,8.5,1,0.5,0,0,10
CMT,2011-06-02 13:58:07,2011-06-02 14:24:19,1,4.5,-73.999049999999997,40.734265000000001,1,N,-73.979215999999994,40.786687999999998,CRD,16.899999999999999,0,0.5,3.48,0,20.879999999999999
CMT,2011-06-10 21:38:15,2011-06-10 21:46:01,1,2.2000000000000002,-74.002295000000004,40.734689000000003,1,N,-74.009152999999998,40.707588999999999,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
VTS,2011-06-22 23:05:00,2011-06-22 23:39:00,1,8.0500000000000007,-73.981296999999998,40.725211999999999,1,,-73.975902000000005,40.669820000000001,CRD,23.699999999999999,0.5,0.5,7.3700000000000001,4.7999999999999998,36.869999999999997
VTS,2011-06-30 21:01:00,2011-06-30 21:12:00,1,1.55,-74.002578,40.739510000000003,1,,-73.985150000000004,40.747934999999998,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
VTS,2011-06-17 21:49:00,2011-06-17 22:16:00,2,5.2400000000000002,-73.997577000000007,40.720632000000002,1,,-73.997027000000003,40.720637000000004,CRD,18.100000000000001,0.5,0.5,3.7200000000000002,0,22.82
VTS,2011-06-17 19:47:00,2011-06-17 19:58:00,1,1.3799999999999999,-73.993861999999993,40.735737999999998,1,,-74.001587000000001,40.719543000000002,CRD,7.2999999999999998,1,0.5,1,0,9.8000000000000007
CMT,2011-06-21 23:46:02,2011-06-21 23:50:32,1,1.3999999999999999,-73.997739999999993,40.741318,1,N,-74.002931000000004,40.724544999999999,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2011-06-19 18:14:00,2011-06-19 18:27:00,6,3.0699999999999998,-73.990549999999999,40.737206999999998,1,,-74.012985,40.717567000000003,CRD,10.9,0,0.5,2,0,13.4
CMT,2011-06-28 19:55:39,2011-06-28 19:59:11,4,0.80000000000000004,-74.0107,40.703899999999997,1,N,-74.010400000000004,40.712200000000003,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-06-14 23:42:39,2011-06-14 23:47:15,1,1,-74.005932999999999,40.748466000000001,1,N,-73.989266000000001,40.741021000000003,CRD,5.2999999999999998,0.5,0.5,0.69999999999999996,0,7
VTS,2011-06-21 21:56:00,2011-06-21 22:06:00,1,1.8999999999999999,-73.979022999999998,40.786929999999998,1,,-73.956811999999999,40.771644999999999,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
VTS,2011-06-10 10:14:00,2011-06-10 10:41:00,1,6.5899999999999999,-74.01634,40.711162000000002,1,,-73.973083000000003,40.786748000000003,CRD,19.699999999999999,0,0.5,3,0,23.199999999999999
VTS,2011-06-17 07:07:00,2011-06-17 08:02:00,1,19.210000000000001,-73.788411999999994,40.641443000000002,2,,-73.998639999999995,40.727927999999999,CRD,45,0,0.5,9,4.7999999999999998,59.299999999999997
